ID,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad,Compras,Ventas,NoGrupo
1701,13/04/2018,Prestaciones de servicios en España,705,0.0,50.0,Ethan Adams,0.0,50.0,700
1702,13/04/2018,Clientes (euros),430,242.0,0.0,Ethan Adams,0.0,0.0,400
1703,13/04/2018,Hacienda Pública. IVA repercutido,477,0.0,42.0,Ethan Adams,0.0,0.0,400
1704,13/04/2018,Prestaciones de servicios en España,705,0.0,200.0,Ethan Adams,0.0,200.0,700
1705,15/04/2018,Acreedores por prestaciones de servicios (euros),410,0.0,89.99000000000001,Paul Jones,0.0,0.0,400
1706,15/04/2018,Otros servicios,629,74.37,0.0,Paul Jones,74.37,0.0,600
1707,15/04/2018,Hacienda Pública. IVA soportado,472,15.62,0.0,Paul Jones,0.0,0.0,400
1708,16/04/2018,Diferencias positivas de cambio,768,0.0,0.0,Tommy Walter,0.0,0.0,700
1709,16/04/2018,"Hacienda Pública, acreedora por IVA",475,0.0,0.0,Tommy Walter,0.0,0.0,400
1710,16/04/2018,BBVA,572,23.0,0.0,Garrett Lin,0.0,0.0,500
1711,16/04/2018,Clientes (euros),430,0.0,23.0,Garrett Lin,0.0,0.0,400
1712,16/04/2018,"Hacienda Pública, acreedora por retenciones practicadas",475,4160.13,0.0,Tommy Walter,0.0,0.0,400
1713,16/04/2018,BBVA,572,0.0,4160.13,Tommy Walter,0.0,0.0,500
1714,16/04/2018,BBVA,572,0.0,3141.92,Tommy Walter,0.0,0.0,500
1715,16/04/2018,"Hacienda Pública, acreedora por IVA",475,3141.92,0.0,Tommy Walter,0.0,0.0,400
1716,16/04/2018,BBVA,572,133.1,0.0,Crystal Robinson,0.0,0.0,500
1717,16/04/2018,Clientes (euros),430,0.0,133.1,Crystal Robinson,0.0,0.0,400
1718,17/04/2018,BBVA,572,35.0,0.0,Diana May,0.0,0.0,500
1719,17/04/2018,Clientes (euros),430,0.0,35.0,Diana May,0.0,0.0,400
1720,18/04/2018,BBVA,572,42.02,0.0,Shirley Suarez,0.0,0.0,500
1721,18/04/2018,Clientes (euros),430,0.0,42.02,Shirley Suarez,0.0,0.0,400
1722,18/04/2018,BBVA,572,42.35,0.0,Kelly Donovan,0.0,0.0,500
1723,18/04/2018,Clientes (euros),430,0.0,42.35,Kelly Donovan,0.0,0.0,400
1724,18/04/2018,Clientes (euros),430,42.35,0.0,Kelly Donovan,0.0,0.0,400
1725,18/04/2018,Hacienda Pública. IVA repercutido,477,0.0,7.35,Kelly Donovan,0.0,0.0,400
1726,18/04/2018,Prestaciones de servicios en España,705,0.0,35.0,Kelly Donovan,0.0,35.0,700
1727,19/04/2018,BBVA,572,50.0,0.0,William Herrera,0.0,0.0,500
1728,19/04/2018,Clientes (euros),430,0.0,50.0,William Herrera,0.0,0.0,400
1729,19/04/2018,Clientes (euros),430,50.0,0.0,William Herrera,0.0,0.0,400
1730,19/04/2018,Hacienda Pública. IVA repercutido,477,0.0,8.68,William Herrera,0.0,0.0,400
1731,19/04/2018,Prestaciones de servicios en España,705,0.0,41.32,William Herrera,0.0,41.32,700
1732,20/04/2018,BBVA,572,40.0,0.0,Ashley Waller,0.0,0.0,500
1733,20/04/2018,Clientes (euros),430,0.0,40.0,Ashley Waller,0.0,0.0,400
1734,20/04/2018,Clientes (euros),430,40.0,0.0,Ashley Waller,0.0,0.0,400
1735,20/04/2018,Hacienda Pública. IVA repercutido,477,0.0,6.94,Ashley Waller,0.0,0.0,400
1736,20/04/2018,Prestaciones de servicios en España,705,0.0,33.06,Ashley Waller,0.0,33.06,700
1737,22/04/2018,BBVA,572,39.93,0.0,Brittney Phillips,0.0,0.0,500
1738,22/04/2018,Clientes (euros),430,0.0,39.93,Brittney Phillips,0.0,0.0,400
1739,22/04/2018,Clientes (euros),430,39.93,0.0,Brittney Phillips,0.0,0.0,400
1740,22/04/2018,Hacienda Pública. IVA repercutido,477,0.0,6.93,Brittney Phillips,0.0,0.0,400
1741,22/04/2018,Prestaciones de servicios en España,705,0.0,33.0,Brittney Phillips,0.0,33.0,700
1742,22/04/2018,Clientes (euros),430,290.40000000000003,0.0,Whitney Peters,0.0,0.0,400
1743,22/04/2018,Hacienda Pública. IVA repercutido,477,0.0,50.4,Whitney Peters,0.0,0.0,400
1744,22/04/2018,Prestaciones de servicios en España,705,0.0,240.0,Whitney Peters,0.0,240.0,700
1745,25/04/2018,BBVA,572,0.0,89.99,Paul Jones,0.0,0.0,500
1746,25/04/2018,Acreedores por prestaciones de servicios (euros),410,89.99,0.0,Paul Jones,0.0,0.0,400
1747,25/04/2018,Cash,570,0.0,10.15,Judy Baker,0.0,0.0,500
1748,25/04/2018,Acreedores por prestaciones de servicios en España (euros),410,10.15,0.0,Judy Baker,0.0,0.0,400
1749,25/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,10.15,Judy Baker,0.0,0.0,400
1750,25/04/2018,Transportes,624,10.15,0.0,Judy Baker,10.15,0.0,600
1751,26/04/2018,BBVA,572,50.0,0.0,Victor Baker,0.0,0.0,500
1752,26/04/2018,Clientes (euros),430,0.0,50.0,Victor Baker,0.0,0.0,400
1753,26/04/2018,BBVA,572,42.35,0.0,Kelly Donovan,0.0,0.0,500
1754,26/04/2018,Clientes (euros),430,0.0,42.35,Kelly Donovan,0.0,0.0,400
1755,27/04/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,37.28,Julia Torres,0.0,0.0,400
1756,27/04/2018,Hacienda Pública. IVA repercutido,477,0.0,7.83,Julia Torres,0.0,0.0,400
1757,27/04/2018,Hacienda Pública. IVA soportado,472,7.83,0.0,Julia Torres,0.0,0.0,400
1758,27/04/2018,Servicios de profesionales independientes,623,37.28,0.0,Julia Torres,37.28,0.0,600
1759,27/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,180.2,Jeffrey Chandler,0.0,0.0,400
1760,27/04/2018,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,25.5,Jeffrey Chandler,0.0,0.0,400
1761,27/04/2018,Hacienda Pública. IVA soportado,472,35.7,0.0,Jeffrey Chandler,0.0,0.0,400
1762,27/04/2018,Servicios de profesionales independientes,623,170.0,0.0,Jeffrey Chandler,170.0,0.0,600
1763,27/04/2018,BBVA,572,6480.0,0.0,Abigail Shaffer,0.0,0.0,500
1764,27/04/2018,Clientes (euros),430,0.0,6480.0,Abigail Shaffer,0.0,0.0,400
1765,27/04/2018,Clientes (euros),430,50.0,0.0,Victor Baker,0.0,0.0,400
1766,27/04/2018,Hacienda Pública. IVA repercutido,477,0.0,8.68,Victor Baker,0.0,0.0,400
1767,27/04/2018,Prestaciones de servicios en España,705,0.0,41.32,Victor Baker,0.0,41.32,700
1768,27/04/2018,Clientes (euros),430,42.35,0.0,Kelly Donovan,0.0,0.0,400
1769,27/04/2018,Hacienda Pública. IVA repercutido,477,0.0,7.35,Kelly Donovan,0.0,0.0,400
1770,27/04/2018,Prestaciones de servicios en España,705,0.0,35.0,Kelly Donovan,0.0,35.0,700
1771,27/04/2018,Clientes (euros),430,130.0,0.0,Michele Williams,0.0,0.0,400
1772,27/04/2018,Hacienda Pública. IVA repercutido,477,0.0,22.56,Michele Williams,0.0,0.0,400
1773,27/04/2018,Prestaciones de servicios en España,705,0.0,107.44,Michele Williams,0.0,107.44,700
1774,30/04/2018,Clientes (euros),430,382.2,0.0,Larry Dixon,0.0,0.0,400
1775,30/04/2018,Prestaciones de servicios extracomunitarias,705,0.0,382.2,Larry Dixon,0.0,382.2,700
1776,30/04/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,1332.72,Anthony Rodriguez,0.0,0.0,400
1777,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,279.89,Anthony Rodriguez,0.0,0.0,400
1778,30/04/2018,Hacienda Pública. IVA soportado,472,279.89,0.0,Anthony Rodriguez,0.0,0.0,400
1779,30/04/2018,Servicios de profesionales independientes,623,93.81,0.0,Anthony Rodriguez,93.81,0.0,600
1780,30/04/2018,Servicios de profesionales independientes,623,885.79,0.0,Anthony Rodriguez,885.79,0.0,600
1781,30/04/2018,Servicios de profesionales independientes,623,353.12,0.0,Anthony Rodriguez,353.12,0.0,600
1782,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,190.11,Jeffrey Chavez,0.0,0.0,400
1783,30/04/2018,Hacienda Pública. IVA soportado,472,33.0,0.0,Jeffrey Chavez,0.0,0.0,400
1784,30/04/2018,Servicios de profesionales independientes,623,15.93,0.0,Jeffrey Chavez,15.93,0.0,600
1785,30/04/2018,Servicios de profesionales independientes,623,141.18,0.0,Jeffrey Chavez,141.18,0.0,600
1786,30/04/2018,Acreedores por prestaciones de servicios (euros),410,0.0,250.0,Kenneth Scott,0.0,0.0,400
1787,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,52.5,Kenneth Scott,0.0,0.0,400
1788,30/04/2018,Hacienda Pública. IVA soportado,472,52.5,0.0,Kenneth Scott,0.0,0.0,400
1789,30/04/2018,Servicios de profesionales independientes,623,250.0,0.0,Kenneth Scott,250.0,0.0,600
1790,30/04/2018,Pagatelia,572,0.0,8.85,Richard Aguirre,0.0,0.0,500
1791,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,8.85,0.0,Richard Aguirre,0.0,0.0,400
1792,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,8.850000000000001,Richard Aguirre,0.0,0.0,400
1793,30/04/2018,Hacienda Pública. IVA soportado,472,1.54,0.0,Richard Aguirre,0.0,0.0,400
1794,30/04/2018,Otros servicios,629,7.31,0.0,Richard Aguirre,7.31,0.0,600
1795,30/04/2018,Cash,570,0.0,111.47,Steve Sanchez,0.0,0.0,500
1796,30/04/2018,Acreedores por prestaciones de servicios (euros),410,111.47,0.0,Steve Sanchez,0.0,0.0,400
1797,30/04/2018,Acreedores por prestaciones de servicios (euros),410,0.0,111.47,Steve Sanchez,0.0,0.0,400
1798,30/04/2018,Hacienda Pública. IVA soportado,472,19.35,0.0,Steve Sanchez,0.0,0.0,400
1799,30/04/2018,Otros servicios,629,92.12,0.0,Steve Sanchez,92.12,0.0,600
1800,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,267.48,Michael Lewis,0.0,0.0,400
1801,30/04/2018,Hacienda Pública. IVA soportado,472,46.42,0.0,Michael Lewis,0.0,0.0,400
1802,30/04/2018,Transportes,624,221.06,0.0,Michael Lewis,221.06,0.0,600
1803,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,287.15,Debra Davidson,0.0,0.0,400
1804,30/04/2018,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,40.64,Debra Davidson,0.0,0.0,400
1805,30/04/2018,Hacienda Pública. IVA soportado,472,56.89,0.0,Debra Davidson,0.0,0.0,400
1806,30/04/2018,Servicios de profesionales independientes,623,266.9,0.0,Debra Davidson,266.9,0.0,600
1807,30/04/2018,Servicios de profesionales independientes,623,4.0,0.0,Debra Davidson,4.0,0.0,600
1808,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,163.1,John Daniel,0.0,0.0,400
1809,30/04/2018,Hacienda Pública. IVA soportado,472,28.31,0.0,John Daniel,0.0,0.0,400
1810,30/04/2018,Servicios de profesionales independientes,623,134.79,0.0,John Daniel,134.79,0.0,600
1811,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,1337.12,Cassandra Gaines,0.0,0.0,400
1812,30/04/2018,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,189.22,Cassandra Gaines,0.0,0.0,400
1813,30/04/2018,Hacienda Pública. IVA soportado,472,264.9,0.0,Cassandra Gaines,0.0,0.0,400
1814,30/04/2018,Servicios de profesionales independientes,623,900.0,0.0,Cassandra Gaines,900.0,0.0,600
1815,30/04/2018,Servicios de profesionales independientes,623,361.44,0.0,Cassandra Gaines,361.44,0.0,600
1816,30/04/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,258.22,James Ferrell,0.0,0.0,400
1817,30/04/2018,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,36.54,James Ferrell,0.0,0.0,400
1818,30/04/2018,Hacienda Pública. IVA soportado,472,51.16,0.0,James Ferrell,0.0,0.0,400
1819,30/04/2018,Servicios de profesionales independientes,623,43.6,0.0,James Ferrell,43.6,0.0,600
1820,30/04/2018,Servicios de profesionales independientes,623,200.0,0.0,James Ferrell,200.0,0.0,600
1821,30/04/2018,Acreedores por prestaciones de servicios (euros),410,0.0,33.28,April Frost,0.0,0.0,400
1822,30/04/2018,Hacienda Pública. IVA soportado,472,5.78,0.0,April Frost,0.0,0.0,400
1823,30/04/2018,Servicios de profesionales independientes,623,27.5,0.0,April Frost,27.5,0.0,600
1824,30/04/2018,BBVA,572,33.88,0.0,Shannon Jones,0.0,0.0,500
1825,30/04/2018,Clientes (euros),430,0.0,33.88,Shannon Jones,0.0,0.0,400
1826,30/04/2018,BBVA,572,34.0,0.0,Michelle Harmon,0.0,0.0,500
1827,30/04/2018,Clientes (euros),430,0.0,34.0,Michelle Harmon,0.0,0.0,400
1828,30/04/2018,Clientes (euros),430,34.0,0.0,Michelle Harmon,0.0,0.0,400
1829,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,5.9,Michelle Harmon,0.0,0.0,400
1830,30/04/2018,Prestaciones de servicios en España,705,0.0,28.1,Michelle Harmon,0.0,28.1,700
1831,30/04/2018,Clientes (euros),430,2181.4700000000003,0.0,Gabrielle Davis,0.0,0.0,400
1832,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,378.59,Gabrielle Davis,0.0,0.0,400
1833,30/04/2018,Prestaciones de servicios en España,705,0.0,143.58,Gabrielle Davis,0.0,143.58,700
1834,30/04/2018,Prestaciones de servicios en España,705,0.0,7.05,Gabrielle Davis,0.0,7.05,700
1835,30/04/2018,Prestaciones de servicios en España,705,0.0,938.51,Gabrielle Davis,0.0,938.51,700
1836,30/04/2018,Prestaciones de servicios en España,705,0.0,613.74,Gabrielle Davis,0.0,613.74,700
1837,30/04/2018,Prestaciones de servicios en España,705,0.0,100.0,Gabrielle Davis,0.0,100.0,700
1838,30/04/2018,Clientes (euros),430,1094.33,0.0,Ryan Munoz,0.0,0.0,400
1839,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,189.92,Ryan Munoz,0.0,0.0,400
1840,30/04/2018,Prestaciones de servicios en España,705,0.0,31.410000000000004,Ryan Munoz,0.0,31.410000000000004,700
1841,30/04/2018,Prestaciones de servicios en España,705,0.0,873.0,Ryan Munoz,0.0,873.0,700
1842,30/04/2018,Clientes (euros),430,549.34,0.0,Connie Lawrence,0.0,0.0,400
1843,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,95.34,Connie Lawrence,0.0,0.0,400
1844,30/04/2018,Prestaciones de servicios en España,705,0.0,454.0,Connie Lawrence,0.0,454.0,700
1845,30/04/2018,Clientes (euros),430,2252.0,0.0,Abigail Shaffer,0.0,0.0,400
1846,30/04/2018,Prestaciones de servicios Intracomunitarias,705,0.0,2252.0,Abigail Shaffer,0.0,2252.0,700
1847,30/04/2018,Clientes (euros),430,54.45,0.0,Kelly Donovan,0.0,0.0,400
1848,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,9.45,Kelly Donovan,0.0,0.0,400
1849,30/04/2018,Prestaciones de servicios en España,705,0.0,45.0,Kelly Donovan,0.0,45.0,700
1850,30/04/2018,BBVA,572,36.0,0.0,Helen Jones,0.0,0.0,500
1851,30/04/2018,Clientes (euros),430,0.0,36.0,Helen Jones,0.0,0.0,400
1852,30/04/2018,Clientes (euros),430,36.0,0.0,Helen Jones,0.0,0.0,400
1853,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,6.25,Helen Jones,0.0,0.0,400
1854,30/04/2018,Prestaciones de servicios en España,705,0.0,29.75,Helen Jones,0.0,29.75,700
1855,30/04/2018,Clientes (euros),430,3524.07,0.0,Erin Edwards,0.0,0.0,400
1856,30/04/2018,Hacienda Pública. IVA repercutido,477,0.0,611.62,Erin Edwards,0.0,0.0,400
1857,30/04/2018,Prestaciones de servicios en España,705,0.0,2912.45,Erin Edwards,0.0,2912.45,700
1858,01/05/2018,Acreedores por prestaciones de servicios intracomunitarios (euros),410,0.0,275.8,Michelle Evans,0.0,0.0,400
1859,01/05/2018,Hacienda Pública. IVA repercutido,477,0.0,57.92,Michelle Evans,0.0,0.0,400
1860,01/05/2018,Hacienda Pública. IVA soportado,472,57.92,0.0,Michelle Evans,0.0,0.0,400
1861,01/05/2018,Servicios de profesionales independientes,623,275.8,0.0,Michelle Evans,275.8,0.0,600
1862,01/05/2018,BBVA,572,54.45,0.0,Kelly Donovan,0.0,0.0,500
1863,01/05/2018,Clientes (euros),430,0.0,54.45,Kelly Donovan,0.0,0.0,400
1864,02/05/2018,BBVA,572,2567.4,0.0,Gabrielle Davis,0.0,0.0,500
1865,02/05/2018,Clientes (euros),430,0.0,2567.4,Gabrielle Davis,0.0,0.0,400
1866,02/05/2018,BBVA,572,549.34,0.0,Connie Lawrence,0.0,0.0,500
1867,02/05/2018,Clientes (euros),430,0.0,549.34,Connie Lawrence,0.0,0.0,400
1868,02/05/2018,BBVA,572,30.0,0.0,Jason Powell,0.0,0.0,500
1869,02/05/2018,Clientes (euros),430,0.0,30.0,Jason Powell,0.0,0.0,400
1870,02/05/2018,Clientes (euros),430,365.54,0.0,Whitney Peters,0.0,0.0,400
1871,02/05/2018,Hacienda Pública. IVA repercutido,477,0.0,63.440000000000005,Whitney Peters,0.0,0.0,400
1872,02/05/2018,Prestaciones de servicios en España,705,0.0,302.1,Whitney Peters,0.0,302.1,700
1873,02/05/2018,Acreedores por prestaciones de servicios en España (euros),410,0.0,14.84,Elizabeth Fowler,0.0,0.0,400
1874,02/05/2018,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,2.1,Elizabeth Fowler,0.0,0.0,400
1875,02/05/2018,Hacienda Pública. IVA soportado,472,2.94,0.0,Elizabeth Fowler,0.0,0.0,400
1876,02/05/2018,Servicios de profesionales independientes,623,14.0,0.0,Elizabeth Fowler,14.0,0.0,600
1877,04/05/2018,BBVA,572,45.0,0.0,Cameron Fisher,0.0,0.0,500
1878,04/05/2018,Clientes (euros),430,0.0,45.0,Cameron Fisher,0.0,0.0,400
1879,04/05/2018,Clientes (euros),430,45.0,0.0,Cameron Fisher,0.0,0.0,400
1880,04/05/2018,Hacienda Pública. IVA repercutido,477,0.0,7.81,Cameron Fisher,0.0,0.0,400
1881,04/05/2018,Prestaciones de servicios en España,705,0.0,37.19,Cameron Fisher,0.0,37.19,700
1882,04/05/2018,Clientes (euros),430,30.0,0.0,Jason Powell,0.0,0.0,400
1883,04/05/2018,Hacienda Pública. IVA repercutido,477,0.0,5.21,Jason Powell,0.0,0.0,400
1884,04/05/2018,Prestaciones de servicios en España,705,0.0,24.79,Jason Powell,0.0,24.79,700
1885,07/05/2018,Cash,570,363.0,0.0,Ethan Adams,0.0,0.0,500
1886,07/05/2018,Clientes (euros),430,0.0,363.0,Ethan Adams,0.0,0.0,400
1887,07/05/2018,Cash,570,30.25,0.0,Ethan Adams,0.0,0.0,500
1888,07/05/2018,Clientes (euros),430,0.0,30.25,Ethan Adams,0.0,0.0,400
1889,07/05/2018,Clientes (euros),430,363.0,0.0,Ethan Adams,0.0,0.0,400
1890,07/05/2018,Hacienda Pública. IVA repercutido,477,0.0,63.0,Ethan Adams,0.0,0.0,400
1891,07/05/2018,Prestaciones de servicios en España,705,0.0,300.0,Ethan Adams,0.0,300.0,700
1892,07/05/2018,Clientes (euros),430,30.25,0.0,Ethan Adams,0.0,0.0,400
1893,07/05/2018,Hacienda Pública. IVA repercutido,477,0.0,5.25,Ethan Adams,0.0,0.0,400
1894,07/05/2018,Prestaciones de servicios en España,705,0.0,25.0,Ethan Adams,0.0,25.0,700
1895,08/05/2018,Acreedores por prestaciones de servicios intracomunitarios (euros),410,0.0,238.2,Megan Orr,0.0,0.0,400
1896,08/05/2018,Hacienda Pública. IVA repercutido,477,0.0,50.02,Megan Orr,0.0,0.0,400
1897,08/05/2018,Hacienda Pública. IVA soportado,472,50.02,0.0,Megan Orr,0.0,0.0,400
1898,08/05/2018,Servicios de profesionales independientes,623,238.2,0.0,Megan Orr,238.2,0.0,600
1899,08/05/2018,BBVA,572,0.0,2.0,Eric Carney,0.0,0.0,500
1900,08/05/2018,Acreedores por prestaciones de servicios intracomunitarios (euros),410,2.0,0.0,Eric Carney,0.0,0.0,400
1901,08/05/2018,Acreedores por prestaciones de servicios intracomunitarios (euros),410,0.0,2.0,Eric Carney,0.0,0.0,400
1902,08/05/2018,Servicios bancarios y similares,626,2.0,0.0,Eric Carney,2.0,0.0,600
1903,08/05/2018,Diferencias positivas de cambio,768,0.0,0.0,Julia Torres,0.0,0.0,700
1904,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Julia Torres,0.0,0.0,400
1905,08/05/2018,BBVA,572,0.0,37.98,Julia Torres,0.0,0.0,500
1906,08/05/2018,Diferencias negativas de cambio,668,0.7000000000000028,0.0,Julia Torres,0.7000000000000028,0.0,600
1907,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,37.28,0.0,Julia Torres,0.0,0.0,400
1908,08/05/2018,Diferencias positivas de cambio,768,0.0,0.0,Julia Torres,0.0,0.0,700
1909,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Julia Torres,0.0,0.0,400
1910,08/05/2018,BBVA,572,0.0,266.47,Julia Torres,0.0,0.0,500
1911,08/05/2018,Diferencias negativas de cambio,668,9.83000000000004,0.0,Julia Torres,9.83000000000004,0.0,600
1912,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,256.64,0.0,Julia Torres,0.0,0.0,400
1913,08/05/2018,Diferencias positivas de cambio,768,0.0,0.0,Julia Torres,0.0,0.0,700
1914,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Julia Torres,0.0,0.0,400
1915,08/05/2018,Diferencias positivas de cambio,768,0.0,0.0,Julia Torres,0.0,0.0,700
1916,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Julia Torres,0.0,0.0,400
1917,08/05/2018,Diferencias positivas de cambio,768,0.0,0.0,Julia Torres,0.0,0.0,700
1918,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Julia Torres,0.0,0.0,400
1919,08/05/2018,Diferencias positivas de cambio,768,0.0,0.0,Julia Torres,0.0,0.0,700
1920,08/05/2018,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Julia Torres,0.0,0.0,400
1921,08/05/2018,BBVA,572,0.0,3.15,Elizabeth Kelley,0.0,0.0,500
1922,08/05/2018,Acreedores por prestaciones de servicios (euros),410,3.15,0.0,Elizabeth Kelley,0.0,0.0,400
1923,08/05/2018,BBVA,572,0.0,267.48,Michael Lewis,0.0,0.0,500
1924,08/05/2018,Acreedores por prestaciones de servicios en España (euros),410,267.48,0.0,Michael Lewis,0.0,0.0,400
1925,08/05/2018,Clientes (euros),430,520.32,0.0,Brittany Farmer,0.0,0.0,400
1926,08/05/2018,Hacienda Pública. IVA repercutido,477,0.0,90.3,Brittany Farmer,0.0,0.0,400
1927,08/05/2018,Prestaciones de servicios en España,705,0.0,430.02,Brittany Farmer,0.0,430.02,700
1928,09/05/2018,BBVA,572,0.0,33.28,April Frost,0.0,0.0,500
1929,09/05/2018,Acreedores por prestaciones de servicios (euros),410,33.28,0.0,April Frost,0.0,0.0,400
1930,09/05/2018,BBVA,572,337.44,0.0,Brittany Farmer,0.0,0.0,500
1931,09/05/2018,Clientes (euros),430,0.0,337.44,Brittany Farmer,0.0,0.0,400
1932,10/05/2018,BBVA,572,55.01,0.0,William Herrera,0.0,0.0,500
1933,10/05/2018,Clientes (euros),430,0.0,55.01,William Herrera,0.0,0.0,400
1934,10/05/2018,BBVA,572,46.0,0.0,Dustin Jordan,0.0,0.0,500
1935,10/05/2018,Anticipos de clientes,438,0.0,10.0,Dustin Jordan,0.0,0.0,400
1936,10/05/2018,Clientes (euros),430,0.0,36.0,Dustin Jordan,0.0,0.0,400
1937,10/05/2018,Clientes (euros),430,73.23,0.0,Mary Marshall,0.0,0.0,400
1938,10/05/2018,Hacienda Pública. IVA repercutido,477,0.0,12.71,Mary Marshall,0.0,0.0,400
1939,10/05/2018,Prestaciones de servicios en España,705,0.0,60.52,Mary Marshall,0.0,60.52,700
1940,11/05/2018,Cash,570,24.2,0.0,Ethan Adams,0.0,0.0,500
1941,11/05/2018,Clientes (euros),430,0.0,24.2,Ethan Adams,0.0,0.0,400
1942,11/05/2018,BBVA,572,242.0,0.0,Ethan Adams,0.0,0.0,500
1943,11/05/2018,Clientes (euros),430,0.0,242.0,Ethan Adams,0.0,0.0,400
1944,11/05/2018,Clientes (euros),430,24.2,0.0,Ethan Adams,0.0,0.0,400
1945,11/05/2018,Hacienda Pública. IVA repercutido,477,0.0,4.2,Ethan Adams,0.0,0.0,400
1946,11/05/2018,Prestaciones de servicios en España,705,0.0,20.0,Ethan Adams,0.0,20.0,700
1947,12/05/2018,Clientes (euros),430,564.19,0.0,Daniel Kennedy,0.0,0.0,400
1948,12/05/2018,Hacienda Pública. IVA repercutido,477,0.0,97.92,Daniel Kennedy,0.0,0.0,400
1949,12/05/2018,Prestaciones de servicios en España,705,0.0,466.27,Daniel Kennedy,0.0,466.27,700
1950,12/05/2018,Clientes (euros),430,55.010000000000005,0.0,William Herrera,0.0,0.0,400
1951,12/05/2018,Hacienda Pública. IVA repercutido,477,0.0,9.55,William Herrera,0.0,0.0,400
1952,12/05/2018,Prestaciones de servicios en España,705,0.0,45.46,William Herrera,0.0,45.46,700
1953,12/05/2018,Clientes (euros),430,36.0,0.0,Dustin Jordan,0.0,0.0,400
1954,12/05/2018,Hacienda Pública. IVA repercutido,477,0.0,6.25,Dustin Jordan,0.0,0.0,400
1955,12/05/2018,Prestaciones de servicios en España,705,0.0,29.75,Dustin Jordan,0.0,29.75,700
1956,14/05/2018,BBVA,572,0.0,238.2,Megan Orr,0.0,0.0,500
1957,14/05/2018,Acreedores por prestaciones de servicios intracomunitarios (euros),410,238.2,0.0,Megan Orr,0.0,0.0,400
1958,14/05/2018,BBVA,572,0.0,190.11,Jeffrey Chavez,0.0,0.0,500
1959,14/05/2018,Acreedores por prestaciones de servicios en España (euros),410,190.11,0.0,Jeffrey Chavez,0.0,0.0,400
1960,14/05/2018,BBVA,572,0.0,275.8,Michelle Evans,0.0,0.0,500
1961,14/05/2018,Acreedores por prestaciones de servicios intracomunitarios (euros),410,275.8,0.0,Michelle Evans,0.0,0.0,400
1962,14/05/2018,BBVA,572,0.0,180.2,Jeffrey Chandler,0.0,0.0,500
1963,14/05/2018,Acreedores por prestaciones de servicios en España (euros),410,180.2,0.0,Jeffrey Chandler,0.0,0.0,400
1964,14/05/2018,BBVA,572,0.0,287.15,Debra Davidson,0.0,0.0,500
1965,14/05/2018,Acreedores por prestaciones de servicios en España (euros),410,287.15,0.0,Debra Davidson,0.0,0.0,400
1966,14/05/2018,BBVA,572,0.0,3000.0,Allison Hill,0.0,0.0,500
1967,14/05/2018,Acreedores por prestaciones de servicios en España (euros),410,3000.0,0.0,Allison Hill,0.0,0.0,400
1968,14/05/2018,BBVA,572,0.0,3000.0,Noah Rhodes,0.0,0.0,500
1969,14/05/2018,Acreedores por prestaciones de servicios en España (euros),410,3000.0,0.0,Noah Rhodes,0.0,0.0,400
1970,14/05/2018,BBVA,572,0.0,250.0,Kenneth Scott,0.0,0.0,500
1971,14/05/2018,Acreedores por prestaciones de servicios (euros),410,250.0,0.0,Kenneth Scott,0.0,0.0,400
